household_id;iris_id;commune_id;departement_id;region_id;car_availability;bike_availability;number_of_vehicles;number_of_bikes;income;census_household_id
493573;311870105;31187;31;76;all;none;1;0;1288.0;1852420
493574;311870105;31187;31;76;all;none;1;0;2653.0;1852420
508351;314330101;31433;31;76;all;none;2;0;3847.5;1855404
539075;314710000;31471;31;76;all;none;2;0;1393.8980104299158;1861750
569615;311490902;31149;31;76;all;none;1;0;1995.0;1870128
603870;310440106;31044;31;76;all;none;2;0;3441.0;1879447
786605;315550402;31555;31;76;all;none;1;0;2648.0;1934034
852068;315555502;31555;31;76;all;none;1;0;1218.0;1954457
893831;315555101;31555;31;76;all;none;2;0;3883.5;1967429
948041;321190000;32119;32;76;all;none;1;0;1536.0;1982623
966260;322080000;32208;32;76;some;none;1;0;3006.0;1986260
976122;322490000;32249;32;76;all;none;1;0;4128.067607910608;1988247
1000195;323730000;32373;32;76;all;none;2;0;4373.683972315883;1993043
1032806;810420000;81042;81;76;some;none;2;0;3923.1567747248937;6357992
1050494;811000000;81100;81;76;all;none;2;0;1043.14780282483;6361565
1053269;811140000;81114;81;76;all;none;2;0;787.7213932545387;6362113
1058534;810990105;81099;81;76;all;none;2;0;3217.5;6363526
1062985;810990103;81099;81;76;some;none;1;0;3399.0;6364840
1063111;810990105;81099;81;76;some;none;1;0;5361.0;6364879
1068735;811050103;81105;81;76;all;none;1;0;2299.0;6366485
1179939;810600102;81060;81;76;all;none;1;0;898.0;6392803
1222276;820330104;82033;82;76;all;none;1;0;1356.0;6404310
1226464;820350000;82035;82;76;all;none;1;0;1710.2618727454876;6405481
1233647;820500000;82050;82;76;all;none;2;0;3175.510775964362;6407176
1246004;820790000;82079;82;76;all;none;2;0;2417.0627694150403;6410311
1254673;821000000;82100;82;76;all;none;1;0;1149.4324245726123;6412048
1268359;821290000;82129;82;76;all;none;1;0;1518.1451738456303;6414782
1280742;821610000;82161;82;76;all;none;1;0;1632.0;6417263
1319086;821210601;82121;82;76;all;none;3;0;6708.0;6427963
30758;091670000;09167;09;76;all;all;1;2;2111.7549481750484;416287
334823;315060106;31506;31;76;all;all;1;2;1761.0;1817332
336682;311130105;31113;31;76;all;all;2;2;4170.0;1817820
399326;312510000;31251;31;76;all;all;2;2;1129.6067547667915;1830843
678007;315554007;31555;31;76;some;all;1;2;3208.5;1900050
970808;322200000;32220;32;76;some;all;1;2;2383.3226422181633;1987182
1023922;810020000;81002;81;76;all;all;1;2;1095.467138727517;6356228
1079118;811450000;81145;81;76;all;all;1;2;1894.0;6368790
84671;110410000;11041;11;76;all;none;2;0;1517.4240827582084;463490
316457;311180000;31118;31;76;some;none;1;0;3523.5;1812522
374227;311860000;31186;31;76;all;none;2;0;2593.0;1825835
512984;314200000;31420;31;76;all;none;1;0;2277.8319323825517;1856326
936796;320400000;32040;32;76;all;none;2;0;1678.7827986941372;1980377
1057014;810990104;81099;81;76;all;none;2;0;2590.5;6363051
1071375;811050105;81105;81;76;all;none;1;0;870.0;6367244
1093037;811400105;81140;81;76;all;none;2;0;538.0;6372141
1139095;812760000;81276;81;76;some;none;1;0;2438.2570387669266;6381325
1182637;810650401;81065;81;76;all;none;1;0;3923.0;6393573
1244316;820770000;82077;82;76;all;none;1;0;2633.1809642446697;6409973
1280197;821610000;82161;82;76;all;none;2;0;2523.0;6417154
300701;310690107;31069;31;76;all;all;1;1;1513.0;1808286
392401;312390000;31239;31;76;all;all;1;1;1464.6323576507086;1829469
434640;313950101;31395;31;76;all;all;1;1;1312.0;1838078
448225;313950107;31395;31;76;all;some;3;1;3349.5;1841503
617490;311570105;31157;31;76;all;all;1;1;1538.0;1883593
762036;315553802;31555;31;76;all;all;1;1;2190.0;1926315
803640;315550101;31555;31;76;none;all;0;1;1810.0;1939291
826630;315553101;31555;31;76;all;all;1;1;2601.0;1946490
1346813;315870000;31587;31;76;none;all;0;1;2034.6735546405025;8149468
1354225;315552801;31555;31;76;none;all;0;1;1532.0;8151654
96982;110760104;11076;11;76;all;all;1;4;1222.0;466482
216552;110690404;11069;11;76;all;all;2;4;5076.0;493522
217430;110690703;11069;11;76;all;all;2;4;5848.5;493796
328503;315060105;31506;31;76;all;all;2;4;5539.5;1815701
487928;313640000;31364;31;76;some;all;2;4;6168.754842608142;1850874
669667;315554803;31555;31;76;all;all;1;4;787.0;1897455
819457;315555503;31555;31;76;all;all;2;4;1618.0;1944259
847132;315551601;31555;31;76;all;all;1;4;1234.0;1952907
49163;092640000;09264;09;76;all;none;2;0;2389.3510920845274;419975
57342;092890000;09289;09;76;all;none;2;0;2170.036636721904;421626
420176;312320102;31232;31;76;all;none;2;0;3462.0;1835018
1007101;324230000;32423;32;76;all;none;3;0;2723.6315256506396;1994429
1028866;810330000;81033;81;76;all;none;1;0;2381.7271433229485;6357210
1069416;811050105;81105;81;76;all;none;2;0;3721.5;6366681
1245872;820790000;82079;82;76;some;none;2;0;2973.072747028855;6410285
1312281;821210801;82121;82;76;all;none;2;0;3192.0;6425827
179919;113790102;11379;11;76;all;some;2;1;2503.5;484338
469181;313510000;31351;31;76;all;all;1;1;2117.0;1846015
709074;315554402;31555;31;76;some;some;2;1;2048.0;1909844
774202;315554703;31555;31;76;none;all;0;1;2249.0;1930158
823320;315554801;31555;31;76;none;all;0;1;760.0;1945452
957584;321490000;32149;32;76;some;some;1;1;2531.055084308745;1984508
1009820;324360000;32436;32;76;some;some;2;1;4399.694006630791;1994972
249002;112620302;11262;11;76;none;none;0;0;974.0;503840
340858;311130101;31113;31;76;all;none;1;0;2424.0;1818898
428830;312320101;31232;31;76;all;none;1;0;1089.0;1836751
765456;315555601;31555;31;76;some;none;1;0;2016.0;1927396
142872;112250000;11225;11;76;all;none;2;0;2975.9981449026563;476942
167668;113320000;11332;11;76;some;none;1;0;3207.0300302844753;481892
170237;113440000;11344;11;76;all;none;1;0;1301.1418520657662;482403
218849;110690901;11069;11;76;all;none;1;0;2217.0;494257
359606;311630000;31163;31;76;all;none;1;0;3413.1748782980185;1822876
406393;312590000;31259;31;76;some;none;1;0;3554.428843232754;1832249
440244;312030102;31203;31;76;all;none;2;0;3375.0;1839494
520176;314440000;31444;31;76;all;none;2;0;4072.9346768665073;1857769
656533;315790000;31579;31;76;some;none;1;0;4948.463779953316;1893512
836151;315553701;31555;31;76;all;none;1;0;995.0;1949499
839489;315555701;31555;31;76;all;none;1;0;3740.0;1950557
931464;315551103;31555;31;76;all;none;1;0;572.0;1979129
938851;320630000;32063;32;76;all;none;1;0;1888.4168751608534;1980790
948003;321190000;32119;32;76;some;none;1;0;3022.5;1982616
1003295;323970000;32397;32;76;all;none;1;0;810.3310416102902;1993668
1031921;810380000;81038;81;76;all;none;2;0;3959.2662775609906;6357815
1040165;810670000;81067;81;76;all;none;1;0;2655.4908248526494;6359470
1047525;810860000;81086;81;76;some;none;1;0;1280.2739388161267;6360967
1069003;811050107;81105;81;76;all;none;1;0;1813.0;6366566
1112097;812190000;81219;81;76;all;none;1;0;3782.0;6375959
1217316;820230000;82023;82;76;some;none;1;0;1847.5955063450915;6403210
1291908;821890000;82189;82;76;some;none;1;0;2937.2366378765805;6419496
1295982;821211101;82121;82;76;all;none;1;0;1025.0;6420658
1334282;112620201;11262;11;76;none;none;0;0;1458.0;8082685
31486;091730000;09173;09;76;none;none;0;0;820.6604387008971;416430
287416;310880000;31088;31;76;none;none;0;0;1289.2584228948062;1805078
932510;315552601;31555;31;76;none;none;0;0;3649.0;1979436
138111;112020000;11202;11;76;all;all;1;1;1741.8276229162693;475984
430210;312320102;31232;31;76;all;all;1;1;1237.0;1837031
504864;313960000;31396;31;76;all;some;2;1;1438.5;1854713
510652;314100000;31410;31;76;all;some;1;1;2304.5064374437516;1855864
550324;314900000;31490;31;76;some;some;1;1;1618.5;1864427
567146;311490402;31149;31;76;all;all;1;1;1605.0;1869394
1213821;820370102;82037;82;76;some;some;1;1;1680.0;6402511
1317231;821210101;82121;82;76;all;some;2;1;3921.0;6427393
166720;113250000;11325;11;76;all;all;1;2;2340.0195943919016;481703
351360;310220101;31022;31;76;all;some;2;2;2594.4;1821184
368233;311810000;31181;31;76;all;some;2;2;3593.5058662044976;1824631
494903;313750000;31375;31;76;all;some;2;2;5877.5442181137605;1852739
599613;315070000;31507;31;76;all;all;1;2;1854.281441572161;1878373
665899;315552002;31555;31;76;none;all;0;2;1482.0;1896264
677022;315553301;31555;31;76;none;all;0;2;1067.0;1899740
761690;315554801;31555;31;76;none;all;0;2;1536.0;1926209
945689;321060000;32106;32;76;none;all;0;2;2108.5697337578063;1982159
1271875;821340000;82134;82;76;all;some;2;2;3941.7000000000003;6415486
1337647;315840000;31584;31;76;none;all;0;2;2566.0;8147508
121127;112030106;11203;11;76;all;some;2;2;136.5;471801
614464;315880102;31588;31;76;all;all;1;2;4069.0;1882682
802521;315550801;31555;31;76;some;all;1;2;2844.0;1938936
835285;315551804;31555;31;76;all;all;2;2;4012.5;1949225
120377;112030102;11203;11;76;all;none;2;0;2329.5;471599
189620;114070000;11407;11;76;some;none;1;0;2435.224112158464;486268
923110;315552701;31555;31;76;all;none;1;0;450.0;1976536
52233;092720000;09272;09;76;all;some;2;1;2588.497372250191;420590
339749;311450000;31145;31;76;all;all;1;1;1149.3921100728478;1818615
491729;311870106;31187;31;76;some;some;2;1;1314.0;1851917
834573;315555901;31555;31;76;all;all;1;1;1122.0;1948990
1230731;820440000;82044;82;76;some;some;1;1;1601.7471003399396;6406584
1281113;821610000;82161;82;76;some;some;1;1;5341.5;6417337
150108;112690000;11269;11;76;all;none;1;0;1704.0706426982608;478387
249184;112620504;11262;11;76;some;none;1;0;4767.0;503894
272642;310490000;31049;31;76;all;none;1;0;4933.838068697078;1802112
570860;311490101;31149;31;76;all;none;1;0;1891.0;1870489
742010;315550202;31555;31;76;all;none;1;0;1006.0;1920061
40795;091940000;09194;09;76;all;some;2;1;3400.5;418296
59422;093060000;09306;09;76;all;all;1;1;1845.2294575665294;422052
65517;093240000;09324;09;76;all;all;2;1;700.0;423293
144033;112430000;11243;11;76;all;some;2;1;4082.424661903533;477173
153366;112790000;11279;11;76;all;some;2;1;2986.073418829066;479037
194435;114250000;11425;11;76;none;some;0;1;1622.870394617059;487239
200274;114330000;11433;11;76;none;some;0;1;4432.616895787289;488421
260250;310260000;31026;31;76;all;all;2;1;1915.592208242095;1799590
294762;310690105;31069;31;76;all;all;1;1;1321.0;1806713
550097;314900000;31490;31;76;some;some;3;1;4102.5;1864375
883578;315551203;31555;31;76;all;all;1;1;1949.0;1964215
900473;315555802;31555;31;76;all;all;1;1;1615.0;1969548
1090930;811400101;81140;81;76;all;some;2;1;2086.5;6371560
1092131;811820000;81182;81;76;some;some;1;1;1842.9461633205206;6371888
1094341;811830000;81183;81;76;all;some;2;1;1640.7869750735606;6372436
1095346;811880000;81188;81;76;all;all;3;1;1422.1837190270821;6372634
1235269;820620000;82062;82;76;all;all;1;1;2694.047280985896;6407498
1258911;821130000;82113;82;76;all;some;2;1;4529.058861810102;6412898
1307323;821210801;82121;82;76;all;some;2;1;4381.5;6424235
1338521;315840000;31584;31;76;none;all;0;1;1917.0;8147698
1371093;810040402;81004;81;76;none;all;0;1;1344.0;8343459
34495;091850000;09185;09;76;all;all;1;3;1124.0;417026
37254;091880000;09188;09;76;all;all;3;3;2750.776681920245;417586
381326;312060000;31206;31;76;all;all;2;3;2535.2909440027047;1827259
587958;315610105;31561;31;76;all;all;1;3;143.0;1875336
653393;315730000;31573;31;76;all;all;1;3;1670.4694528144507;1892889
788910;315553402;31555;31;76;none;all;0;3;1706.0;1934731
953274;321340000;32134;32;76;all;all;2;3;3596.489728156756;1983660
968875;322130000;32213;32;76;all;all;1;3;2341.8056590448587;1986793
541504;314830107;31483;31;76;all;none;2;0;292.5;1862327
301917;310560102;31056;31;76;none;all;0;2;651.0;1808616
1293947;821210701;82121;82;76;all;all;2;2;1319.5;6420018
1334014;112620104;11262;11;76;none;all;0;2;1816.0;8082605
1347881;312820101;31282;31;76;none;all;0;2;109.2;8149767
34858;091850000;09185;09;76;all;none;2;0;2572.5;417099
86135;110490000;11049;11;76;all;none;2;0;567.0;463782
131421;112060101;11206;11;76;none;none;0;0;1485.0;474509
271092;310430000;31043;31;76;all;none;2;0;3327.8600317968767;1801796
285450;310840000;31084;31;76;some;none;1;0;2732.469154440613;1804681
353947;311600000;31160;31;76;some;none;1;0;3448.1272542970864;1821712
411397;312910102;31291;31;76;all;none;1;0;1392.0;1833248
440232;315470101;31547;31;76;all;none;1;0;1988.0;1839492
494626;313750000;31375;31;76;all;none;2;0;2573.7899236819467;1852685
501792;313900000;31390;31;76;none;none;0;0;616.0;1854101
502916;313960000;31396;31;76;all;none;1;0;3295.0;1854324
506574;314330101;31433;31;76;all;none;1;0;933.0;1855052
519767;314420000;31442;31;76;all;none;3;0;5068.846376922315;1857687
666683;315553702;31555;31;76;all;none;2;0;3126.0;1896523
676267;315552101;31555;31;76;some;none;1;0;1657.5;1899500
739363;315552303;31555;31;76;all;none;1;0;1331.0;1919250
788657;315554601;31555;31;76;all;none;1;0;220.0;1934656
935882;320270000;32027;32;76;all;none;2;0;3050.0722886539515;1980193
1021688;320130201;32013;32;76;all;none;1;0;1711.0;1998482
1153277;810040304;81004;81;76;all;none;2;0;762.0;6384756
1294140;821210801;82121;82;76;all;none;1;0;1969.0;6420080
1363058;324620000;32462;32;76;none;none;0;0;2188.0;8153880
1366564;810990102;81099;81;76;none;none;0;0;1509.0;8342483
103966;111160102;11116;11;76;all;all;1;1;338.0;468019
112544;111260000;11126;11;76;all;some;2;1;2143.6330884545646;469757
130532;111700000;11170;11;76;all;some;2;1;649.5;474284
154879;112840000;11284;11;76;all;some;2;1;5024.4488298485285;479338
891617;315553802;31555;31;76;all;all;1;1;1572.0;1966715
1075727;811390000;81139;81;76;all;all;1;1;1545.179477053734;6368118
85369;110480000;11048;11;76;all;all;1;2;2550.7460792153606;463629
186506;113780000;11378;11;76;some;all;1;2;3279.0626486940623;485641
205785;110690302;11069;11;76;all;all;1;2;1503.0;490131
206635;110690101;11069;11;76;all;all;1;2;2350.0;490402
290826;310910000;31091;31;76;all;all;2;2;2965.5;1805764
315267;310690108;31069;31;76;all;all;1;2;2011.0;1812203
340820;311450000;31145;31;76;all;all;2;2;2318.849390373074;1818889
345186;311160103;31116;31;76;some;all;1;2;1240.5;1819926
408287;315260101;31526;31;76;all;all;1;2;1499.0;1832624
545496;314810000;31481;31;76;all;some;3;2;7178.916885784418;1863280
570360;311490601;31149;31;76;all;all;2;2;1412.0;1870343
667629;315551301;31555;31;76;some;all;1;2;339.0;1896818
984262;323000000;32300;32;76;all;all;1;2;2540.3012702458554;1989874
1058479;811190000;81119;81;76;some;all;1;2;2779.387851428047;6363509
1091342;811800000;81180;81;76;some;all;1;2;4097.242521575272;6371669
1177597;810600101;81060;81;76;all;all;1;2;1139.0;6392338
1187613;810650701;81065;81;76;all;all;2;2;2758.5;6395143
1208116;820370102;82037;82;76;all;all;1;2;2136.0;6401381
1302553;821210701;82121;82;76;all;all;3;2;2461.5;6422728
1081635;811560000;81156;81;76;all;some;2;2;4169.290688561161;6369300
1169985;810040101;81004;81;76;none;all;0;2;1605.0;6390135
254489;310040000;31004;31;76;all;none;3;0;3946.423987119191;1798427
273032;310500000;31050;31;76;all;none;1;0;2700.0142004674717;1802190
273635;310510000;31051;31;76;all;none;2;0;2337.744809048899;1802312
274191;310520000;31052;31;76;all;none;2;0;2906.422397660024;1802424
283183;310790000;31079;31;76;all;none;1;0;1924.6442981702467;1804230
298378;310690109;31069;31;76;all;none;2;0;1044.0;1807680
322925;315060103;31506;31;76;all;none;1;0;1508.0;1814240
343978;311500000;31150;31;76;all;none;1;0;1200.0;1819677
357117;311620000;31162;31;76;all;none;2;0;1948.97495724185;1822359
367419;314670101;31467;31;76;all;none;1;0;1720.0;1824465
371962;311840000;31184;31;76;some;none;1;0;3991.834816459108;1825383
379993;312020000;31202;31;76;all;none;1;0;2529.0;1826986
406998;312630000;31263;31;76;all;none;1;0;3197.8219257370665;1832367
437476;315470102;31547;31;76;some;none;1;0;3216.0;1838794
501099;314330105;31433;31;76;some;none;1;0;3246.0;1853964
501347;313890000;31389;31;76;all;none;1;0;3011.2055418154;1854014
517192;314290000;31429;31;76;all;none;1;0;2309.0485103224037;1857171
550574;314900000;31490;31;76;all;none;2;0;4984.5;1864491
567920;311490601;31149;31;76;all;none;1;0;2238.0;1869617
590900;310440103;31044;31;76;all;none;2;0;3691.5;1876158
603301;310440104;31044;31;76;all;none;2;0;1782.0;1879311
620759;315880102;31588;31;76;all;none;1;0;714.0;1884547
624813;315570105;31557;31;76;all;none;2;0;796.5;1885753
648996;315630000;31563;31;76;all;none;2;0;2179.2105743989273;1892009
654412;315740000;31574;31;76;some;none;1;0;3193.11339926673;1893092
667837;315550802;31555;31;76;all;none;1;0;2546.0;1896883
702882;315551803;31555;31;76;all;none;1;0;1322.0;1907875
744623;315552202;31555;31;76;all;none;2;0;2797.5;1920861
760583;315551203;31555;31;76;all;none;1;0;809.0;1925878
764954;315554203;31555;31;76;some;none;1;0;3532.5;1927240
769343;315554203;31555;31;76;some;none;1;0;2512.5;1928616
820456;315552304;31555;31;76;all;none;1;0;156.0;1944574
834000;315551002;31555;31;76;some;none;1;0;1705.5;1948802
870527;315551203;31555;31;76;all;none;2;0;869.0;1960164
921008;315552103;31555;31;76;all;none;1;0;4877.0;1975895
1021724;320130101;32013;32;76;all;none;1;0;1057.0;1998492
1073692;811330000;81133;81;76;all;none;1;0;2435.932607287579;6367714
1102359;812040000;81204;81;76;all;none;1;0;1337.197134507182;6374023
1107192;811200101;81120;81;76;all;none;1;0;1962.0;6374983
1130154;812710104;81271;81;76;all;none;2;0;3273.0;6379559
1132027;812710104;81271;81;76;all;none;1;0;805.0;6379932
1139896;812770000;81277;81;76;all;none;1;0;1341.5644454860649;6381486
1232509;820490000;82049;82;76;all;none;3;0;3641.1221651443707;6406944
1251650;820960000;82096;82;76;all;none;1;0;963.2334064685159;6411448
1278313;821500000;82150;82;76;all;none;1;0;988.703808819146;6416773
36152;091850000;09185;09;76;all;all;2;4;2151.0;417361
192723;114160000;11416;11;76;all;all;1;4;1899.7812528579186;486893
202641;110690703;11069;11;76;all;all;1;4;2589.0;489139
211647;110690402;11069;11;76;all;all;1;4;1475.0;491973
288777;310910000;31091;31;76;all;all;2;4;2757.0;1805351
353154;311600000;31160;31;76;all;all;2;4;5094.878819709632;1821551
371587;311820000;31182;31;76;some;all;1;4;2113.5;1825309
443089;315470102;31547;31;76;all;all;2;4;3826.0;1840197
521468;314450000;31445;31;76;some;all;1;4;4876.5;1858024
536623;314600000;31460;31;76;all;all;2;4;4168.0;1861157
581881;315610104;31561;31;76;all;all;1;4;2543.0;1873465
598896;315070000;31507;31;76;all;all;1;4;1849.3109384582556;1878199
658636;315553701;31555;31;76;all;all;2;4;4375.5;1893969
904824;315554701;31555;31;76;all;all;1;4;1019.0;1970900
943007;320870000;32087;32;76;all;all;2;4;2835.421395392127;1981625
1107213;811200101;81120;81;76;all;all;2;4;2023.5;6374987
1114234;812200000;81220;81;76;all;all;2;4;2829.0;6376390
1217742;820250000;82025;82;76;all;all;3;4;3024.7421690786487;6403295
1279239;821550000;82155;82;76;all;all;2;4;2828.3124919682077;6416959
36239;091850000;09185;09;76;none;all;0;2;1828.0;417380
150949;112690000;11269;11;76;none;all;0;2;2325.6223353960754;478556
156005;112860000;11286;11;76;all;all;1;2;1327.4652935231056;479562
172520;113530000;11353;11;76;none;all;0;2;1696.8910971536495;482857
452946;313950108;31395;31;76;all;all;1;2;910.0;1842686
